"DataSet","Rep","Fold","PT","Pos_tst"
"EYT_1_AL",1,6,6,33
"EYT_1_AL",1,6,6,34
"EYT_1_AL",1,6,6,35
"EYT_1_AL",1,6,6,52
"EYT_1_AL",1,6,6,55
"EYT_1_AL",1,6,6,61
"EYT_1_AL",1,6,6,66
"EYT_1_AL",1,6,6,74
"EYT_1_AL",1,6,6,80
"EYT_1_AL",1,6,6,83
"EYT_1_AL",1,6,6,87
"EYT_1_AL",1,6,6,96
"EYT_1_AL",1,6,6,100
"EYT_1_AL",1,6,6,111
"EYT_1_AL",1,6,6,112
"EYT_1_AL",1,6,6,115
"EYT_1_AL",1,6,6,127
"EYT_1_AL",1,6,6,130
"EYT_1_AL",1,6,6,140
"EYT_1_AL",1,6,6,141
"EYT_1_AL",1,6,6,146
"EYT_1_AL",1,6,6,148
"EYT_1_AL",1,6,6,176
"EYT_1_AL",1,6,6,183
"EYT_1_AL",1,6,6,184
"EYT_1_AL",1,6,6,201
"EYT_1_AL",1,6,6,223
"EYT_1_AL",1,6,6,234
"EYT_1_AL",1,6,6,255
"EYT_1_AL",1,6,6,269
"EYT_1_AL",1,6,6,278
"EYT_1_AL",1,6,6,317
"EYT_1_AL",1,6,6,319
"EYT_1_AL",1,6,6,341
"EYT_1_AL",1,6,6,346
"EYT_1_AL",1,6,6,363
"EYT_1_AL",1,6,6,383
"EYT_1_AL",1,6,6,393
"EYT_1_AL",1,6,6,399
"EYT_1_AL",1,6,6,423
"EYT_1_AL",1,6,6,426
"EYT_1_AL",1,6,6,429
"EYT_1_AL",1,6,6,453
"EYT_1_AL",1,6,6,455
"EYT_1_AL",1,6,6,465
"EYT_1_AL",1,6,6,471
"EYT_1_AL",1,6,6,475
"EYT_1_AL",1,6,6,477
"EYT_1_AL",1,6,6,479
"EYT_1_AL",1,6,6,480
"EYT_1_AL",1,6,6,496
"EYT_1_AL",1,6,6,533
"EYT_1_AL",1,6,6,537
"EYT_1_AL",1,6,6,546
"EYT_1_AL",1,6,6,548
"EYT_1_AL",1,6,6,553
"EYT_1_AL",1,6,6,556
"EYT_1_AL",1,6,6,579
"EYT_1_AL",1,6,6,581
"EYT_1_AL",1,6,6,591
"EYT_1_AL",1,6,6,595
"EYT_1_AL",1,6,6,619
"EYT_1_AL",1,6,6,624
"EYT_1_AL",1,6,6,625
"EYT_1_AL",1,6,6,641
"EYT_1_AL",1,6,6,645
"EYT_1_AL",1,6,6,646
"EYT_1_AL",1,6,6,677
"EYT_1_AL",1,6,6,680
"EYT_1_AL",1,6,6,684
"EYT_1_AL",1,6,6,691
"EYT_1_AL",1,6,6,714
"EYT_1_AL",1,6,6,720
"EYT_1_AL",1,6,6,740
"EYT_1_AL",1,6,6,749
"EYT_1_AL",1,7,7,12
"EYT_1_AL",1,7,7,13
"EYT_1_AL",1,7,7,14
"EYT_1_AL",1,7,7,22
"EYT_1_AL",1,7,7,38
"EYT_1_AL",1,7,7,39
"EYT_1_AL",1,7,7,44
"EYT_1_AL",1,7,7,60
"EYT_1_AL",1,7,7,84
"EYT_1_AL",1,7,7,88
"EYT_1_AL",1,7,7,90
"EYT_1_AL",1,7,7,108
"EYT_1_AL",1,7,7,113
"EYT_1_AL",1,7,7,119
"EYT_1_AL",1,7,7,138
"EYT_1_AL",1,7,7,163
"EYT_1_AL",1,7,7,170
"EYT_1_AL",1,7,7,177
"EYT_1_AL",1,7,7,204
"EYT_1_AL",1,7,7,209
"EYT_1_AL",1,7,7,213
"EYT_1_AL",1,7,7,218
"EYT_1_AL",1,7,7,221
"EYT_1_AL",1,7,7,227
"EYT_1_AL",1,7,7,237
"EYT_1_AL",1,7,7,252
"EYT_1_AL",1,7,7,298
"EYT_1_AL",1,7,7,302
"EYT_1_AL",1,7,7,308
"EYT_1_AL",1,7,7,336
"EYT_1_AL",1,7,7,349
"EYT_1_AL",1,7,7,353
"EYT_1_AL",1,7,7,362
"EYT_1_AL",1,7,7,364
"EYT_1_AL",1,7,7,367
"EYT_1_AL",1,7,7,371
"EYT_1_AL",1,7,7,372
"EYT_1_AL",1,7,7,392
"EYT_1_AL",1,7,7,403
"EYT_1_AL",1,7,7,444
"EYT_1_AL",1,7,7,447
"EYT_1_AL",1,7,7,454
"EYT_1_AL",1,7,7,461
"EYT_1_AL",1,7,7,468
"EYT_1_AL",1,7,7,486
"EYT_1_AL",1,7,7,487
"EYT_1_AL",1,7,7,503
"EYT_1_AL",1,7,7,504
"EYT_1_AL",1,7,7,508
"EYT_1_AL",1,7,7,543
"EYT_1_AL",1,7,7,545
"EYT_1_AL",1,7,7,551
"EYT_1_AL",1,7,7,557
"EYT_1_AL",1,7,7,561
"EYT_1_AL",1,7,7,569
"EYT_1_AL",1,7,7,570
"EYT_1_AL",1,7,7,583
"EYT_1_AL",1,7,7,584
"EYT_1_AL",1,7,7,586
"EYT_1_AL",1,7,7,612
"EYT_1_AL",1,7,7,618
"EYT_1_AL",1,7,7,635
"EYT_1_AL",1,7,7,678
"EYT_1_AL",1,7,7,688
"EYT_1_AL",1,7,7,693
"EYT_1_AL",1,7,7,694
"EYT_1_AL",1,7,7,695
"EYT_1_AL",1,7,7,698
"EYT_1_AL",1,7,7,700
"EYT_1_AL",1,7,7,723
"EYT_1_AL",1,7,7,725
"EYT_1_AL",1,7,7,733
"EYT_1_AL",1,7,7,734
"EYT_1_AL",1,7,7,744
"EYT_1_AL",1,7,7,757
"EYT_1_AL",1,7,7,759
"EYT_1_AL",1,8,8,10
"EYT_1_AL",1,8,8,16
"EYT_1_AL",1,8,8,20
"EYT_1_AL",1,8,8,24
"EYT_1_AL",1,8,8,48
"EYT_1_AL",1,8,8,53
"EYT_1_AL",1,8,8,64
"EYT_1_AL",1,8,8,72
"EYT_1_AL",1,8,8,76
"EYT_1_AL",1,8,8,86
"EYT_1_AL",1,8,8,95
"EYT_1_AL",1,8,8,120
"EYT_1_AL",1,8,8,122
"EYT_1_AL",1,8,8,123
"EYT_1_AL",1,8,8,124
"EYT_1_AL",1,8,8,128
"EYT_1_AL",1,8,8,131
"EYT_1_AL",1,8,8,134
"EYT_1_AL",1,8,8,143
"EYT_1_AL",1,8,8,144
"EYT_1_AL",1,8,8,153
"EYT_1_AL",1,8,8,157
"EYT_1_AL",1,8,8,171
"EYT_1_AL",1,8,8,180
"EYT_1_AL",1,8,8,190
"EYT_1_AL",1,8,8,192
"EYT_1_AL",1,8,8,210
"EYT_1_AL",1,8,8,219
"EYT_1_AL",1,8,8,225
"EYT_1_AL",1,8,8,239
"EYT_1_AL",1,8,8,262
"EYT_1_AL",1,8,8,264
"EYT_1_AL",1,8,8,280
"EYT_1_AL",1,8,8,284
"EYT_1_AL",1,8,8,318
"EYT_1_AL",1,8,8,335
"EYT_1_AL",1,8,8,343
"EYT_1_AL",1,8,8,345
"EYT_1_AL",1,8,8,366
"EYT_1_AL",1,8,8,368
"EYT_1_AL",1,8,8,370
"EYT_1_AL",1,8,8,382
"EYT_1_AL",1,8,8,386
"EYT_1_AL",1,8,8,387
"EYT_1_AL",1,8,8,390
"EYT_1_AL",1,8,8,395
"EYT_1_AL",1,8,8,401
"EYT_1_AL",1,8,8,402
"EYT_1_AL",1,8,8,420
"EYT_1_AL",1,8,8,428
"EYT_1_AL",1,8,8,434
"EYT_1_AL",1,8,8,438
"EYT_1_AL",1,8,8,451
"EYT_1_AL",1,8,8,458
"EYT_1_AL",1,8,8,462
"EYT_1_AL",1,8,8,498
"EYT_1_AL",1,8,8,517
"EYT_1_AL",1,8,8,539
"EYT_1_AL",1,8,8,549
"EYT_1_AL",1,8,8,560
"EYT_1_AL",1,8,8,567
"EYT_1_AL",1,8,8,601
"EYT_1_AL",1,8,8,602
"EYT_1_AL",1,8,8,610
"EYT_1_AL",1,8,8,626
"EYT_1_AL",1,8,8,633
"EYT_1_AL",1,8,8,654
"EYT_1_AL",1,8,8,655
"EYT_1_AL",1,8,8,660
"EYT_1_AL",1,8,8,666
"EYT_1_AL",1,8,8,687
"EYT_1_AL",1,8,8,708
"EYT_1_AL",1,8,8,719
"EYT_1_AL",1,8,8,736
"EYT_1_AL",1,8,8,745
"EYT_1_AL",1,8,8,753
"EYT_1_AL",1,8,8,765
"EYT_1_AL",1,9,9,11
"EYT_1_AL",1,9,9,17
"EYT_1_AL",1,9,9,21
"EYT_1_AL",1,9,9,23
"EYT_1_AL",1,9,9,25
"EYT_1_AL",1,9,9,30
"EYT_1_AL",1,9,9,40
"EYT_1_AL",1,9,9,47
"EYT_1_AL",1,9,9,50
"EYT_1_AL",1,9,9,54
"EYT_1_AL",1,9,9,57
"EYT_1_AL",1,9,9,58
"EYT_1_AL",1,9,9,82
"EYT_1_AL",1,9,9,92
"EYT_1_AL",1,9,9,101
"EYT_1_AL",1,9,9,105
"EYT_1_AL",1,9,9,132
"EYT_1_AL",1,9,9,137
"EYT_1_AL",1,9,9,160
"EYT_1_AL",1,9,9,174
"EYT_1_AL",1,9,9,186
"EYT_1_AL",1,9,9,187
"EYT_1_AL",1,9,9,191
"EYT_1_AL",1,9,9,193
"EYT_1_AL",1,9,9,195
"EYT_1_AL",1,9,9,198
"EYT_1_AL",1,9,9,199
"EYT_1_AL",1,9,9,200
"EYT_1_AL",1,9,9,207
"EYT_1_AL",1,9,9,228
"EYT_1_AL",1,9,9,235
"EYT_1_AL",1,9,9,249
"EYT_1_AL",1,9,9,250
"EYT_1_AL",1,9,9,270
"EYT_1_AL",1,9,9,273
"EYT_1_AL",1,9,9,274
"EYT_1_AL",1,9,9,285
"EYT_1_AL",1,9,9,287
"EYT_1_AL",1,9,9,289
"EYT_1_AL",1,9,9,299
"EYT_1_AL",1,9,9,333
"EYT_1_AL",1,9,9,344
"EYT_1_AL",1,9,9,351
"EYT_1_AL",1,9,9,358
"EYT_1_AL",1,9,9,381
"EYT_1_AL",1,9,9,384
"EYT_1_AL",1,9,9,391
"EYT_1_AL",1,9,9,405
"EYT_1_AL",1,9,9,406
"EYT_1_AL",1,9,9,407
"EYT_1_AL",1,9,9,411
"EYT_1_AL",1,9,9,425
"EYT_1_AL",1,9,9,439
"EYT_1_AL",1,9,9,493
"EYT_1_AL",1,9,9,516
"EYT_1_AL",1,9,9,519
"EYT_1_AL",1,9,9,536
"EYT_1_AL",1,9,9,550
"EYT_1_AL",1,9,9,566
"EYT_1_AL",1,9,9,588
"EYT_1_AL",1,9,9,594
"EYT_1_AL",1,9,9,596
"EYT_1_AL",1,9,9,604
"EYT_1_AL",1,9,9,605
"EYT_1_AL",1,9,9,611
"EYT_1_AL",1,9,9,639
"EYT_1_AL",1,9,9,670
"EYT_1_AL",1,9,9,671
"EYT_1_AL",1,9,9,689
"EYT_1_AL",1,9,9,717
"EYT_1_AL",1,9,9,724
"EYT_1_AL",1,9,9,732
"EYT_1_AL",1,9,9,747
"EYT_1_AL",1,9,9,754
"EYT_1_AL",1,9,9,763
"EYT_1_AL",1,9,9,764
"EYT_1_AL",1,10,10,1
"EYT_1_AL",1,10,10,9
"EYT_1_AL",1,10,10,29
"EYT_1_AL",1,10,10,42
"EYT_1_AL",1,10,10,45
"EYT_1_AL",1,10,10,56
"EYT_1_AL",1,10,10,63
"EYT_1_AL",1,10,10,109
"EYT_1_AL",1,10,10,114
"EYT_1_AL",1,10,10,116
"EYT_1_AL",1,10,10,117
"EYT_1_AL",1,10,10,118
"EYT_1_AL",1,10,10,135
"EYT_1_AL",1,10,10,142
"EYT_1_AL",1,10,10,149
"EYT_1_AL",1,10,10,214
"EYT_1_AL",1,10,10,222
"EYT_1_AL",1,10,10,224
"EYT_1_AL",1,10,10,230
"EYT_1_AL",1,10,10,231
"EYT_1_AL",1,10,10,246
"EYT_1_AL",1,10,10,256
"EYT_1_AL",1,10,10,263
"EYT_1_AL",1,10,10,277
"EYT_1_AL",1,10,10,279
"EYT_1_AL",1,10,10,295
"EYT_1_AL",1,10,10,303
"EYT_1_AL",1,10,10,313
"EYT_1_AL",1,10,10,328
"EYT_1_AL",1,10,10,329
"EYT_1_AL",1,10,10,359
"EYT_1_AL",1,10,10,365
"EYT_1_AL",1,10,10,377
"EYT_1_AL",1,10,10,378
"EYT_1_AL",1,10,10,385
"EYT_1_AL",1,10,10,415
"EYT_1_AL",1,10,10,432
"EYT_1_AL",1,10,10,452
"EYT_1_AL",1,10,10,476
"EYT_1_AL",1,10,10,483
"EYT_1_AL",1,10,10,484
"EYT_1_AL",1,10,10,488
"EYT_1_AL",1,10,10,499
"EYT_1_AL",1,10,10,502
"EYT_1_AL",1,10,10,521
"EYT_1_AL",1,10,10,526
"EYT_1_AL",1,10,10,532
"EYT_1_AL",1,10,10,535
"EYT_1_AL",1,10,10,540
"EYT_1_AL",1,10,10,554
"EYT_1_AL",1,10,10,559
"EYT_1_AL",1,10,10,562
"EYT_1_AL",1,10,10,563
"EYT_1_AL",1,10,10,571
"EYT_1_AL",1,10,10,573
"EYT_1_AL",1,10,10,577
"EYT_1_AL",1,10,10,580
"EYT_1_AL",1,10,10,585
"EYT_1_AL",1,10,10,600
"EYT_1_AL",1,10,10,613
"EYT_1_AL",1,10,10,614
"EYT_1_AL",1,10,10,620
"EYT_1_AL",1,10,10,630
"EYT_1_AL",1,10,10,632
"EYT_1_AL",1,10,10,652
"EYT_1_AL",1,10,10,662
"EYT_1_AL",1,10,10,673
"EYT_1_AL",1,10,10,675
"EYT_1_AL",1,10,10,676
"EYT_1_AL",1,10,10,690
"EYT_1_AL",1,10,10,716
"EYT_1_AL",1,10,10,728
"EYT_1_AL",1,10,10,731
"EYT_1_AL",1,10,10,751
"EYT_1_AL",1,10,10,755
"EYT_1_AL",1,10,10,760
"EYT_1_AL",1,10,10,762
"EYT_2_AL",1,1,1,13
"EYT_2_AL",1,1,1,23
"EYT_2_AL",1,1,1,26
"EYT_2_AL",1,1,1,28
"EYT_2_AL",1,1,1,30
"EYT_2_AL",1,1,1,33
"EYT_2_AL",1,1,1,41
"EYT_2_AL",1,1,1,50
"EYT_2_AL",1,1,1,61
"EYT_2_AL",1,1,1,71
"EYT_2_AL",1,1,1,74
"EYT_2_AL",1,1,1,80
"EYT_2_AL",1,1,1,81
"EYT_2_AL",1,1,1,110
"EYT_2_AL",1,1,1,126
"EYT_2_AL",1,1,1,128
"EYT_2_AL",1,1,1,139
"EYT_2_AL",1,1,1,140
"EYT_2_AL",1,1,1,141
"EYT_2_AL",1,1,1,159
"EYT_2_AL",1,1,1,217
"EYT_2_AL",1,1,1,219
"EYT_2_AL",1,1,1,220
"EYT_2_AL",1,1,1,221
"EYT_2_AL",1,1,1,226
"EYT_2_AL",1,1,1,238
"EYT_2_AL",1,1,1,245
"EYT_2_AL",1,1,1,253
"EYT_2_AL",1,1,1,274
"EYT_2_AL",1,1,1,280
"EYT_2_AL",1,1,1,286
"EYT_2_AL",1,1,1,302
"EYT_2_AL",1,1,1,315
"EYT_2_AL",1,1,1,331
"EYT_2_AL",1,1,1,367
"EYT_2_AL",1,1,1,371
"EYT_2_AL",1,1,1,377
"EYT_2_AL",1,1,1,397
"EYT_2_AL",1,1,1,410
"EYT_2_AL",1,1,1,420
"EYT_2_AL",1,1,1,436
"EYT_2_AL",1,1,1,437
"EYT_2_AL",1,1,1,438
"EYT_2_AL",1,1,1,445
"EYT_2_AL",1,1,1,453
"EYT_2_AL",1,1,1,498
"EYT_2_AL",1,1,1,499
"EYT_2_AL",1,1,1,514
"EYT_2_AL",1,1,1,518
"EYT_2_AL",1,1,1,525
"EYT_2_AL",1,1,1,527
"EYT_2_AL",1,1,1,532
"EYT_2_AL",1,1,1,536
"EYT_2_AL",1,1,1,546
"EYT_2_AL",1,1,1,548
"EYT_2_AL",1,1,1,557
"EYT_2_AL",1,1,1,574
"EYT_2_AL",1,1,1,575
"EYT_2_AL",1,1,1,579
"EYT_2_AL",1,1,1,603
"EYT_2_AL",1,1,1,607
"EYT_2_AL",1,1,1,629
"EYT_2_AL",1,1,1,646
"EYT_2_AL",1,1,1,647
"EYT_2_AL",1,1,1,654
"EYT_2_AL",1,1,1,664
"EYT_2_AL",1,1,1,673
"EYT_2_AL",1,1,1,681
"EYT_2_AL",1,1,1,697
"EYT_2_AL",1,1,1,705
"EYT_2_AL",1,1,1,713
"EYT_2_AL",1,1,1,736
"EYT_2_AL",1,1,1,738
"EYT_2_AL",1,1,1,743
"EYT_2_AL",1,1,1,766
"EYT_2_AL",1,1,1,769
"EYT_2_AL",1,1,1,771
"EYT_2_AL",1,1,1,773
"EYT_2_AL",1,2,2,11
"EYT_2_AL",1,2,2,12
"EYT_2_AL",1,2,2,32
"EYT_2_AL",1,2,2,35
"EYT_2_AL",1,2,2,39
"EYT_2_AL",1,2,2,65
"EYT_2_AL",1,2,2,69
"EYT_2_AL",1,2,2,70
"EYT_2_AL",1,2,2,97
"EYT_2_AL",1,2,2,107
"EYT_2_AL",1,2,2,127
"EYT_2_AL",1,2,2,145
"EYT_2_AL",1,2,2,151
"EYT_2_AL",1,2,2,160
"EYT_2_AL",1,2,2,168
"EYT_2_AL",1,2,2,175
"EYT_2_AL",1,2,2,185
"EYT_2_AL",1,2,2,186
"EYT_2_AL",1,2,2,192
"EYT_2_AL",1,2,2,207
"EYT_2_AL",1,2,2,214
"EYT_2_AL",1,2,2,223
"EYT_2_AL",1,2,2,224
"EYT_2_AL",1,2,2,229
"EYT_2_AL",1,2,2,257
"EYT_2_AL",1,2,2,267
"EYT_2_AL",1,2,2,298
"EYT_2_AL",1,2,2,303
"EYT_2_AL",1,2,2,313
"EYT_2_AL",1,2,2,333
"EYT_2_AL",1,2,2,340
"EYT_2_AL",1,2,2,341
"EYT_2_AL",1,2,2,349
"EYT_2_AL",1,2,2,350
"EYT_2_AL",1,2,2,355
"EYT_2_AL",1,2,2,358
"EYT_2_AL",1,2,2,360
"EYT_2_AL",1,2,2,366
"EYT_2_AL",1,2,2,374
"EYT_2_AL",1,2,2,376
"EYT_2_AL",1,2,2,386
"EYT_2_AL",1,2,2,388
"EYT_2_AL",1,2,2,406
"EYT_2_AL",1,2,2,416
"EYT_2_AL",1,2,2,443
"EYT_2_AL",1,2,2,457
"EYT_2_AL",1,2,2,468
"EYT_2_AL",1,2,2,472
"EYT_2_AL",1,2,2,490
"EYT_2_AL",1,2,2,494
"EYT_2_AL",1,2,2,497
"EYT_2_AL",1,2,2,509
"EYT_2_AL",1,2,2,512
"EYT_2_AL",1,2,2,513
"EYT_2_AL",1,2,2,517
"EYT_2_AL",1,2,2,519
"EYT_2_AL",1,2,2,531
"EYT_2_AL",1,2,2,560
"EYT_2_AL",1,2,2,582
"EYT_2_AL",1,2,2,587
"EYT_2_AL",1,2,2,592
"EYT_2_AL",1,2,2,598
"EYT_2_AL",1,2,2,606
"EYT_2_AL",1,2,2,627
"EYT_2_AL",1,2,2,636
"EYT_2_AL",1,2,2,650
"EYT_2_AL",1,2,2,656
"EYT_2_AL",1,2,2,680
"EYT_2_AL",1,2,2,683
"EYT_2_AL",1,2,2,688
"EYT_2_AL",1,2,2,716
"EYT_2_AL",1,2,2,717
"EYT_2_AL",1,2,2,724
"EYT_2_AL",1,2,2,742
"EYT_2_AL",1,2,2,761
"EYT_2_AL",1,2,2,772
"EYT_2_AL",1,2,2,775
"EYT_2_AL",1,3,3,8
"EYT_2_AL",1,3,3,17
"EYT_2_AL",1,3,3,43
"EYT_2_AL",1,3,3,45
"EYT_2_AL",1,3,3,54
"EYT_2_AL",1,3,3,57
"EYT_2_AL",1,3,3,62
"EYT_2_AL",1,3,3,63
"EYT_2_AL",1,3,3,102
"EYT_2_AL",1,3,3,106
"EYT_2_AL",1,3,3,108
"EYT_2_AL",1,3,3,117
"EYT_2_AL",1,3,3,135
"EYT_2_AL",1,3,3,138
"EYT_2_AL",1,3,3,152
"EYT_2_AL",1,3,3,154
"EYT_2_AL",1,3,3,163
"EYT_2_AL",1,3,3,172
"EYT_2_AL",1,3,3,187
"EYT_2_AL",1,3,3,198
"EYT_2_AL",1,3,3,204
"EYT_2_AL",1,3,3,206
"EYT_2_AL",1,3,3,209
"EYT_2_AL",1,3,3,222
"EYT_2_AL",1,3,3,225
"EYT_2_AL",1,3,3,239
"EYT_2_AL",1,3,3,241
"EYT_2_AL",1,3,3,254
"EYT_2_AL",1,3,3,276
"EYT_2_AL",1,3,3,279
"EYT_2_AL",1,3,3,281
"EYT_2_AL",1,3,3,299
"EYT_2_AL",1,3,3,348
"EYT_2_AL",1,3,3,354
"EYT_2_AL",1,3,3,373
"EYT_2_AL",1,3,3,390
"EYT_2_AL",1,3,3,391
"EYT_2_AL",1,3,3,405
"EYT_2_AL",1,3,3,419
"EYT_2_AL",1,3,3,439
"EYT_2_AL",1,3,3,440
"EYT_2_AL",1,3,3,446
"EYT_2_AL",1,3,3,447
"EYT_2_AL",1,3,3,455
"EYT_2_AL",1,3,3,473
"EYT_2_AL",1,3,3,478
"EYT_2_AL",1,3,3,481
"EYT_2_AL",1,3,3,489
"EYT_2_AL",1,3,3,501
"EYT_2_AL",1,3,3,504
"EYT_2_AL",1,3,3,516
"EYT_2_AL",1,3,3,569
"EYT_2_AL",1,3,3,586
"EYT_2_AL",1,3,3,609
"EYT_2_AL",1,3,3,611
"EYT_2_AL",1,3,3,616
"EYT_2_AL",1,3,3,619
"EYT_2_AL",1,3,3,622
"EYT_2_AL",1,3,3,631
"EYT_2_AL",1,3,3,635
"EYT_2_AL",1,3,3,643
"EYT_2_AL",1,3,3,644
"EYT_2_AL",1,3,3,649
"EYT_2_AL",1,3,3,655
"EYT_2_AL",1,3,3,670
"EYT_2_AL",1,3,3,677
"EYT_2_AL",1,3,3,684
"EYT_2_AL",1,3,3,686
"EYT_2_AL",1,3,3,693
"EYT_2_AL",1,3,3,694
"EYT_2_AL",1,3,3,703
"EYT_2_AL",1,3,3,718
"EYT_2_AL",1,3,3,728
"EYT_2_AL",1,3,3,730
"EYT_2_AL",1,3,3,741
"EYT_2_AL",1,3,3,755
"EYT_2_AL",1,3,3,763
"EYT_2_AL",1,3,3,765
"EYT_2_AL",1,4,4,16
"EYT_2_AL",1,4,4,20
"EYT_2_AL",1,4,4,22
"EYT_2_AL",1,4,4,27
"EYT_2_AL",1,4,4,36
"EYT_2_AL",1,4,4,42
"EYT_2_AL",1,4,4,46
"EYT_2_AL",1,4,4,52
"EYT_2_AL",1,4,4,96
"EYT_2_AL",1,4,4,118
"EYT_2_AL",1,4,4,132
"EYT_2_AL",1,4,4,148
"EYT_2_AL",1,4,4,169
"EYT_2_AL",1,4,4,177
"EYT_2_AL",1,4,4,178
"EYT_2_AL",1,4,4,180
"EYT_2_AL",1,4,4,183
"EYT_2_AL",1,4,4,184
"EYT_2_AL",1,4,4,197
"EYT_2_AL",1,4,4,199
"EYT_2_AL",1,4,4,202
"EYT_2_AL",1,4,4,213
"EYT_2_AL",1,4,4,237
"EYT_2_AL",1,4,4,246
"EYT_2_AL",1,4,4,269
"EYT_2_AL",1,4,4,270
"EYT_2_AL",1,4,4,278
"EYT_2_AL",1,4,4,289
"EYT_2_AL",1,4,4,292
"EYT_2_AL",1,4,4,309
"EYT_2_AL",1,4,4,326
"EYT_2_AL",1,4,4,330
"EYT_2_AL",1,4,4,332
"EYT_2_AL",1,4,4,334
"EYT_2_AL",1,4,4,338
"EYT_2_AL",1,4,4,347
"EYT_2_AL",1,4,4,352
"EYT_2_AL",1,4,4,359
"EYT_2_AL",1,4,4,381
"EYT_2_AL",1,4,4,384
"EYT_2_AL",1,4,4,389
"EYT_2_AL",1,4,4,393
"EYT_2_AL",1,4,4,399
"EYT_2_AL",1,4,4,402
"EYT_2_AL",1,4,4,407
"EYT_2_AL",1,4,4,412
"EYT_2_AL",1,4,4,415
"EYT_2_AL",1,4,4,421
"EYT_2_AL",1,4,4,423
"EYT_2_AL",1,4,4,425
"EYT_2_AL",1,4,4,462
"EYT_2_AL",1,4,4,467
"EYT_2_AL",1,4,4,469
"EYT_2_AL",1,4,4,480
"EYT_2_AL",1,4,4,521
"EYT_2_AL",1,4,4,534
"EYT_2_AL",1,4,4,542
"EYT_2_AL",1,4,4,550
"EYT_2_AL",1,4,4,551
"EYT_2_AL",1,4,4,556
"EYT_2_AL",1,4,4,559
"EYT_2_AL",1,4,4,570
"EYT_2_AL",1,4,4,581
"EYT_2_AL",1,4,4,597
"EYT_2_AL",1,4,4,634
"EYT_2_AL",1,4,4,637
"EYT_2_AL",1,4,4,645
"EYT_2_AL",1,4,4,658
"EYT_2_AL",1,4,4,661
"EYT_2_AL",1,4,4,662
"EYT_2_AL",1,4,4,667
"EYT_2_AL",1,4,4,698
"EYT_2_AL",1,4,4,702
"EYT_2_AL",1,4,4,727
"EYT_2_AL",1,4,4,733
"EYT_2_AL",1,4,4,735
"EYT_2_AL",1,4,4,744
"EYT_2_AL",1,5,5,7
"EYT_2_AL",1,5,5,21
"EYT_2_AL",1,5,5,44
"EYT_2_AL",1,5,5,60
"EYT_2_AL",1,5,5,91
"EYT_2_AL",1,5,5,99
"EYT_2_AL",1,5,5,112
"EYT_2_AL",1,5,5,115
"EYT_2_AL",1,5,5,122
"EYT_2_AL",1,5,5,131
"EYT_2_AL",1,5,5,155
"EYT_2_AL",1,5,5,161
"EYT_2_AL",1,5,5,164
"EYT_2_AL",1,5,5,165
"EYT_2_AL",1,5,5,170
"EYT_2_AL",1,5,5,215
"EYT_2_AL",1,5,5,216
"EYT_2_AL",1,5,5,231
"EYT_2_AL",1,5,5,232
"EYT_2_AL",1,5,5,251
"EYT_2_AL",1,5,5,256
"EYT_2_AL",1,5,5,268
"EYT_2_AL",1,5,5,273
"EYT_2_AL",1,5,5,285
"EYT_2_AL",1,5,5,288
"EYT_2_AL",1,5,5,293
"EYT_2_AL",1,5,5,295
"EYT_2_AL",1,5,5,296
"EYT_2_AL",1,5,5,305
"EYT_2_AL",1,5,5,306
"EYT_2_AL",1,5,5,353
"EYT_2_AL",1,5,5,365
"EYT_2_AL",1,5,5,378
"EYT_2_AL",1,5,5,401
"EYT_2_AL",1,5,5,411
"EYT_2_AL",1,5,5,414
"EYT_2_AL",1,5,5,422
"EYT_2_AL",1,5,5,424
"EYT_2_AL",1,5,5,426
"EYT_2_AL",1,5,5,427
"EYT_2_AL",1,5,5,449
"EYT_2_AL",1,5,5,459
"EYT_2_AL",1,5,5,482
"EYT_2_AL",1,5,5,487
"EYT_2_AL",1,5,5,488
"EYT_2_AL",1,5,5,493
"EYT_2_AL",1,5,5,495
"EYT_2_AL",1,5,5,528
"EYT_2_AL",1,5,5,529
"EYT_2_AL",1,5,5,562
"EYT_2_AL",1,5,5,564
"EYT_2_AL",1,5,5,568
"EYT_2_AL",1,5,5,572
"EYT_2_AL",1,5,5,576
"EYT_2_AL",1,5,5,578
"EYT_2_AL",1,5,5,583
"EYT_2_AL",1,5,5,591
"EYT_2_AL",1,5,5,599
"EYT_2_AL",1,5,5,624
"EYT_2_AL",1,5,5,638
"EYT_2_AL",1,5,5,639
"EYT_2_AL",1,5,5,651
"EYT_2_AL",1,5,5,660
"EYT_2_AL",1,5,5,685
"EYT_2_AL",1,5,5,696
"EYT_2_AL",1,5,5,707
"EYT_2_AL",1,5,5,710
"EYT_2_AL",1,5,5,712
"EYT_2_AL",1,5,5,714
"EYT_2_AL",1,5,5,719
"EYT_2_AL",1,5,5,721
"EYT_2_AL",1,5,5,726
"EYT_2_AL",1,5,5,734
"EYT_2_AL",1,5,5,739
"EYT_2_AL",1,5,5,750
"EYT_2_AL",1,5,5,751
"EYT_2_AL",1,5,5,757
"EYT_2_AL",1,5,5,762
"EYT_2_AL",1,6,6,6
"EYT_2_AL",1,6,6,14
"EYT_2_AL",1,6,6,19
"EYT_2_AL",1,6,6,48
"EYT_2_AL",1,6,6,76
"EYT_2_AL",1,6,6,101
"EYT_2_AL",1,6,6,109
